business_id,name,latitude,longitude,google_place_id,google_name,google_rating,google_user_ratings_total,google_price_level,google_business_status,google_types,google_hours_per_week,google_photo_count,google_unique_photo_contributors,google_has_photos
5gAbGJdr0uB8MyFdOAzClQ,Cactus Grill,32.2340093,-110.9568762,ChIJw5wXRQdx1oYRUmMgT-LKmjA,Cactus Grill,3.8,115.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",81.5,10,5,True
WLiqfxv_GhFFA5sm878a2w,Wei Asian Cafe,32.1903953,-110.7915138,ChIJDxFkChNm1oYRYT2KozQnzB4,Wei Asian Café,4.3,385.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",65.5,10,7,True
fgTOJRkc703E4XRdcr5zRA,Chatime - Bubble Tea Cafe,32.2641365,-110.9449355,ChIJBQcl-INx1oYRomiNlecto_M,Chatime,4.1,191.0,1.0,CLOSED_PERMANENTLY,"bar, establishment, food, night_club, point_of_interest, restaurant",,10,4,True
IHd8_cnLZe5oILE_oKy-5g,Gary Ray's Texas BBQ,32.1518225651,-110.7350504771,ChIJvTbHdkBn1oYRi4RZ6fQXYeE,Gary Ray's Texas BBQ,,,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,6,2,True
0-evjpRKnht75t9J3NE8Zw,Jet Rock Bar and Grill,32.12028,-110.937725,ChIJjb3JTG171oYRzEEwqSQ5B1M,Jet Rock Bar and Grill,3.0,1.0,,CLOSED_PERMANENTLY,"bar, establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",,0,0,False
thAwvjCr5Kke4-p56AWNQg,Bear Down Kitchen,32.2293676,-110.9482284,ChIJnzbXV6px1oYRqFUEUm9fPD8,Bear Down Kitchen,3.9,37.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",70.0,7,4,True
hQcAPRwuYFPAbhbpeNPEgA,Apple Farm Diner and Bakery,32.2868288,-110.9695187,ChIJdySUikbx7IARH5QjbtgcRtg,Apple Farm Bakery,4.7,3.0,,OPERATIONAL,"bakery, establishment, food, point_of_interest, store",22.0,2,1,True
mV13U2bc3IEPnyaOyFxQGQ,Quiznos,32.2186822,-110.8758823,ChIJBSnyOgBx1oYRcJCUrpXHGpU,Quiznos Tucson Speedway,4.3,173.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",102.0,10,7,True
W7NxQw8UYFR0HLPrI08tvw,Chipotle Mexican Grill,32.250019,-110.8909246575,ChIJI1lLMFNv1oYRgtITGmoQndg,Chipotle Mexican Grill,3.0,201.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",78.75,10,2,True
YUUMXtU66B4rxwJohSQm7A,Tucson Cookie,32.2281415,-110.9348592,ChIJw13zbvV71oYRV9p8lXV3aVA,"Dirty Dough Cookies - Tucson, AZ",4.7,173.0,2.0,OPERATIONAL,"bakery, establishment, food, point_of_interest, restaurant, store",77.0,10,6,True
uWc9h19N2G8cR7Vo5blL8Q,Waffle House,32.2507186,-110.9949781,ChIJlRtOm01x1oYRcPo_QnGfJd8,Waffle House,4.4,2635.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",0.0,10,9,True
avcOkMsnFse9D-DpIimYkA,U-Like Asian Buffet,32.2166906465,-110.858348608,ChIJiUNgi55v1oYR7-9nGVaynuE,U-Like Asian Buffet,3.3,199.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,8,True
a0_wSrpAqg_eHnNej273Sw,Gusto Osteria,32.252344,-110.839897,ChIJ3YpqieNu1oYRWv1QJ3KscZY,Gusto Osteria,4.4,403.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",48.0,10,5,True
h0Zxv2SpGNzZGZuJAiS1yA,Jackson Bar + Eatery,32.2574826137,-110.8034461364,ChIJ5Syueyxp1oYR5HKn29gNCSU,Jackson Bar + Eatery,4.3,92.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,2,True
B73uHrYlkCNOIS6JwGBqYg,Barrio Cuisine,32.2212152,-110.9672194,ChIJU9uzNeJw1oYRNDllNgL1njU,Barrio Cuisine Native American Bistro,4.8,5.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,0,0,False
ujscft15GkpvxcqT4FoAOg,Taco Bell,32.249197,-110.851171,ChIJu4BX1ahx1oYRrVBtBzWw0oo,Taco Bell,3.9,1814.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",140.0,10,5,True
7KA6W8vNKhNzqtn3OrL8KQ,May Flower Chinese Restaurant,32.3227222,-110.9746762,ChIJX9Jztmxz1oYRGzJzSNHNl94,May Flower Chinese Restaurant,3.3,12.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,0,0,False
tP8wd-9CrI_RkHK424oifQ,Panera Bread,32.2860688923,-110.9775895653,ChIJBQkVIQRx1oYRQobCM26JZRw,Panera Bread,3.8,404.0,2.0,OPERATIONAL,"bakery, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",103.0,10,2,True
H1i2aWZKw0SRPfaDImV5XA,Wingstop,32.3380579,-111.0438984,ChIJCS9ZKJpw1oYRKkQhpiJEoRg,Wingstop,4.0,618.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",101.5,10,6,True
p3XlbP2aZa-NBRqJ4p3KLw,Seafood Time,32.2641365,-110.9449355,ChIJ5RUsi4Nx1oYR6UZ5THNjwmw,Seafood Time,3.8,22.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,3,True
NesMl0Tiq1FsPoX2LzHkNg,PJ Subs,32.2275777,-110.9351327,ChIJbw09Xx136msR1D-CtU_515Y,Pj Subs,5.0,10.0,,OPERATIONAL,"establishment, food, point_of_interest",21.0,10,2,True
Ei5HBqe012ImhqEr2ZH2gg,Fiamme Pizza,32.3066525,-110.8919704,ChIJqybBFY5t1oYRa-qieD7TdvQ,Fiamme Pizza,4.5,854.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",66.5,10,8,True
q18WLK-9HANb7gYGGHIIMw,Ricuras de Venezuela,32.2147915,-110.9715269,,,,,,,,,0,0,False
xwKYBPO0ByGlkvNcr8FdqQ,Le Rendez-vous,32.2649298,-110.9105444,ChIJ6QdBwORx1oYR-gaRmemOz-w,Le Rendez-vous,4.5,615.0,3.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",25.0,10,7,True
boIphU_TlxlMJHfFrAM03g,Wienerschnitzel,32.3219813,-110.9740882,ChIJm_UM5bxv1oYRk88ZcWAAvFo,Wienerschnitzel,4.1,800.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant, store",98.0,10,8,True
eBGWJYj9meGtvgw0Tm7KwA,Mela's Raspados & Antojitos,32.15417,-110.920355,,,,,,,,,0,0,False
eZfhvDdol03GkF6PaFWO-A,Blessed Grounds,32.25064,-110.9867121,ChIJsW1qUAdx1oYRnxYVDsvX6rc,Blessed Grounds,4.8,197.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, store",15.0,10,5,True
STNGwWzdwhflVV1QRyg18g,Great American Steakburger,32.2593958692,-110.7994099786,ChIJe3OoQ3Bx1oYRBfl9gteRy_E,Freddy's Frozen Custard & Steakburgers,4.0,271.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",82.5,10,3,True
KHwncPVH4YKRpEPoJpiB1Q,Fire + Spice Tucson,32.2516651,-110.8827807,ChIJF3yeoDlu1oYRTfNqUidh3Xc,Fire + Spice an Arizona Grill,4.3,7.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,3,2,True
RhuYqAT45uIR2NNdDsolXQ,St Mary's Mexican Food,32.2299895,-110.9875711,ChIJIVGx7i9x1oYRQgNULATtEgo,St. Mary's Mexican Food,4.6,2905.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",66.0,10,8,True
IxP1AjJo8yqQM7SeMLeR7g,Denny's,32.1625052373,-110.9138596058,ChIJ_bnSfJdz1oYR6I-QVpQkFA0,Denny's,4.3,4912.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,4,True
pvQqt8VOEZu8lOHbl3hkGw,Lucky Wishbone,32.1573716,-110.9664275,ChIJJyMPOttv1oYRqa0aExaXtmY,Lucky Wishbone,4.4,1576.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",66.5,10,7,True
SbdL-8NSmTWgSwdGZBa7WQ,Fresco Pizzeria,32.2364624,-110.9276826,ChIJj03RALZx1oYRHqA-l8XIMA4,Fresco Pizzeria & Pastaria,4.5,760.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant, store",72.0,10,5,True
sGy67CpJctjeCWClWqonjA,Blake's Lotaburger,32.2357409936,-110.9304728732,ChIJw8FZg7Zx1oYRjzj_IfCh58w,Blake's Lotaburger,4.0,1858.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",104.0,10,4,True
lEOxwatxwXaCi8lPUTFKRQ,Indian Frybread-Manna From Heaven,32.2298445,-110.9894239,ChIJo-LVMi5x1oYRfd5O0bxPQ74,Indian Fry-Bread Manna From Heaven,4.6,90.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,9,True
u4P6hqDz6-QG9PR2Pj5KIw,Raptor Canyon Cafe,32.2232863,-110.9699463,ChIJWQ_xdE5x1oYRlzAJtCWTKzI,Raptor Canyon Cafe,4.9,597.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",35.0,10,7,True
3StNEgKAwpCFR1q0urmJrw,Raijin Ramen,32.236453242,-110.9283937833,ChIJ3RSXcrZx1oYR_SNB975Puwo,Raijin Ramen,4.6,2236.0,2.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",44.0,10,8,True
K1r1fGmCbrmC_V6Aj22Zew,Village Bakehouse,32.349513661,-110.9735189881,ChIJYcHLh0pz1oYRikGeRd_eVOQ,Village Bakehouse,4.6,867.0,1.0,OPERATIONAL,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",51.0,10,7,True
JN_sprx6_17CEhtbEK-AJg,Polo's Taqueria,32.2723937,-110.9875742,ChIJvf1u5E571oYRpuhKM2tBHcE,Polos Taqueria,4.2,96.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",66.67,10,5,True
YjUWPpI6HXG530lwP-fb2A,Kettle Restaurant,32.2072326,-110.9808639,ChIJCTCVdsRw1oYRJ5KgBzC_Wzo,Kettle Restaurant,4.1,1376.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",119.0,10,9,True
KDC4yE8av8-A5TxgmjjUiw,Fiesta Lanes,32.2965067,-110.980189,ChIJ51T1Updz1oYRx93jGBv-60Q,PINZ Fiesta,4.2,1113.0,,OPERATIONAL,"bar, bowling_alley, establishment, food, point_of_interest, restaurant",91.0,10,10,True
ATutwWGFf7Wo-xO24LNwAw,Pappoule's,32.2202662,-110.8655052,ChIJUz4Lr7N01oYRYi9ABVN9fcc,Pappoule's,4.6,1706.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",56.0,10,9,True
Cs2dygQDyk_XxRL7uCgqrg,Ajo Cafe,32.1775724,-110.9252135,ChIJUQRHx6J61oYR6T1OVHCHRRM,Ajo Cafe,4.7,374.0,,OPERATIONAL,"cafe, establishment, food, point_of_interest",37.5,10,8,True
L5iPk3oEYcNjICkKgtJCFw,Super Gyros & More,32.2214078811,-110.8092155437,ChIJFy0TkS5x1oYRY5KlJg0wXjk,Gyro King,4.4,84.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",119.0,10,7,True
-1MhPXk1FglglUAmuPLIGg,Red Garter Saloon,32.2363608,-110.9252135,ChIJ4-9si8lx1oYRIZv9XX2TUOc,Red Garter Saloon Bar & Grill,4.5,1382.0,1.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",95.0,10,6,True
kRqJ-4FmgXrfGJpyW5KjFA,Juice Envy,32.324198,-111.009808,ChIJ0alLRVp11oYRyju5Zyt6pEY,Juice Envy,4.3,38.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest",,10,4,True
Yaqg1BsxEH3iuunV4mZXNQ,Chuck E. Cheese,32.23669,-110.8614,ChIJgfYPS6lv1oYRfkc_JOFEd7A,Chuck E. Cheese,4.0,1523.0,2.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",73.0,10,8,True
BhqDHM4nBjXYAaDTa5ykBQ,The O Oracle 2000,32.2462931,-110.9776276,ChIJMyK-TMVx1oYRFsXAeUH9ipw,The O,4.1,83.0,,CLOSED_PERMANENTLY,"bar, establishment, point_of_interest",,10,4,True
Jx8vvRXwfCjkiaofXuNe8g,Wendy's,32.1346244,-110.9248177,ChIJV_bodbVv1oYRl0eIFhMsEj0,Wendy's,4.0,1579.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",105.0,10,2,True
SLreQZjicOqB_7MCfJ8MdQ,Biscuits Country Cafe,32.219735,-110.842995,ChIJH8_SiW1v1oYREMDsN_qHSHc,Biscuits Country Cafe,4.5,1662.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",42.0,10,8,True
9N2EGZEaZSK52kViRx9GMg,Los Betos,32.1640931,-110.9558335,ChIJ_XT8Io5l1oYRvH3a8yzRZSo,Los Beto's Mexican Food,3.7,955.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,10,True
A3vvP7tuNU5Tj2qII6fJIw,Candela Restaurant,32.3131168,-110.9782622,ChIJR_tpT4MB2YgRxGwM1vU0IUc,Candela Restaurant,4.6,604.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",50.0,10,5,True
EFmE-uiATwFD7nAiBWeW9g,Little Caesars Pizza,32.2077689,-110.8757035,ChIJg2uvt4x61oYRT2dd_JlPjUI,Little Caesars Pizza,3.1,786.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",100.0,10,7,True
dygflr6j51vf3-lM5pUIkw,El Dorado,32.1988535,-110.9649605,ChIJu6f625Bx1oYRaBtgykLWitg,El Dorado Apartments,3.8,117.0,,OPERATIONAL,"establishment, point_of_interest",15.0,10,2,True
4pttw53YrhH253K15D9_wg,Jimmy John's,32.2858065,-110.9777208,ChIJefSFTplx1oYRkeblFzUCXjg,Jimmy John's,4.0,256.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",73.5,10,9,True
ayKkakJwKGx5eBCYboYOHw,Taco Bell,32.236052,-111.003001,ChIJu4BX1ahx1oYRrVBtBzWw0oo,Taco Bell,3.9,1814.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",140.0,10,5,True
f44pSEoqD2vgoOpnp5jUZw,New Town Buffet,32.3608089,-111.094157,ChIJrUedcSfg1YYRrsfSQ2j9CSo,New Town Buffet,4.0,1427.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",57.0,10,9,True
OMnPtRGmbY8qH_wIILfYKA,Postino Grant,32.2499,-110.935064,ChIJxRIy9Ndx1oYRxI5GdRYukAQ,Postino Grant,4.6,1137.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",85.0,10,8,True
